2025-02-05 09:36:22.516 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-16 21:15:34.299 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-16 21:15:34', 'category': 'humor', 'sentiment': 0.15, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 21:15:39.310 | INFO     | __main__:main:178 - {'message': 'I just saw a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:39', 'category': 'humor', 'sentiment': 0.32, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-16 21:15:39.312 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:39', 'category': 'humor', 'sentiment': 0.32, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-16 21:15:39.312 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:39', 'category': 'humor', 'sentiment': 0.32, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-16 21:15:44.321 | INFO     | __main__:main:178 - {'message': 'I just saw an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:44', 'category': 'other', 'sentiment': 0.11, 'keyword_mentioned': 'other', 'message_length': 32}
2025-02-16 21:15:44.321 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:44', 'category': 'other', 'sentiment': 0.11, 'keyword_mentioned': 'other', 'message_length': 32}
2025-02-16 21:15:44.326 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:44', 'category': 'other', 'sentiment': 0.11, 'keyword_mentioned': 'other', 'message_length': 32}
2025-02-16 21:15:49.327 | INFO     | __main__:main:178 - {'message': 'I just found JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-16 21:15:49', 'category': 'tech', 'sentiment': 0.2, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-16 21:15:49.330 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-16 21:15:49', 'category': 'tech', 'sentiment': 0.2, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-16 21:15:49.330 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-16 21:15:49', 'category': 'tech', 'sentiment': 0.2, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-16 21:15:54.335 | INFO     | __main__:main:178 - {'message': 'I just tried a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:54', 'category': 'humor', 'sentiment': 0.52, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 21:15:54.335 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:54', 'category': 'humor', 'sentiment': 0.52, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 21:15:54.342 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:54', 'category': 'humor', 'sentiment': 0.52, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-16 21:15:59.347 | INFO     | __main__:main:178 - {'message': 'I just saw an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:59', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-16 21:15:59.347 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:59', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-16 21:15:59.354 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-16 21:15:59', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-16 21:16:04.360 | INFO     | __main__:main:178 - {'message': 'I just shared a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:04', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 21:16:04.360 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:04', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 21:16:04.367 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:04', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 21:16:09.371 | INFO     | __main__:main:178 - {'message': 'I just shared Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:09', 'category': 'tech', 'sentiment': 0.2, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-02-16 21:16:09.374 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:09', 'category': 'tech', 'sentiment': 0.2, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-02-16 21:16:09.374 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:09', 'category': 'tech', 'sentiment': 0.2, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-02-16 21:16:14.380 | INFO     | __main__:main:178 - {'message': 'I just found a meme! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:14', 'category': 'humor', 'sentiment': 0.94, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 21:16:14.383 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a meme! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:14', 'category': 'humor', 'sentiment': 0.94, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 21:16:14.392 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a meme! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:14', 'category': 'humor', 'sentiment': 0.94, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-02-16 21:16:19.395 | INFO     | __main__:main:178 - {'message': 'I just shared travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:19', 'category': 'travel', 'sentiment': 0.97, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-02-16 21:16:19.399 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:19', 'category': 'travel', 'sentiment': 0.97, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-02-16 21:16:19.403 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:19', 'category': 'travel', 'sentiment': 0.97, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-02-16 21:16:24.407 | INFO     | __main__:main:178 - {'message': 'I just saw an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:24', 'category': 'other', 'sentiment': 0.73, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-16 21:16:24.407 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:24', 'category': 'other', 'sentiment': 0.73, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-16 21:16:24.407 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:24', 'category': 'other', 'sentiment': 0.73, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-16 21:16:29.413 | INFO     | __main__:main:178 - {'message': 'I just found a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:29', 'category': 'humor', 'sentiment': 0.37, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 21:16:29.413 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:29', 'category': 'humor', 'sentiment': 0.37, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 21:16:29.413 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:29', 'category': 'humor', 'sentiment': 0.37, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 21:16:34.419 | INFO     | __main__:main:178 - {'message': 'I just loved recipe! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:34', 'category': 'food', 'sentiment': 0.93, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-16 21:16:34.421 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved recipe! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:34', 'category': 'food', 'sentiment': 0.93, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-16 21:16:34.423 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved recipe! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:34', 'category': 'food', 'sentiment': 0.93, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-16 21:16:39.425 | INFO     | __main__:main:178 - {'message': 'I just found recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:39', 'category': 'food', 'sentiment': 0.21, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-16 21:16:39.425 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:39', 'category': 'food', 'sentiment': 0.21, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-16 21:16:39.433 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-16 21:16:39', 'category': 'food', 'sentiment': 0.21, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-16 21:16:44.437 | INFO     | __main__:main:178 - {'message': 'I just loved JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:44', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-02-16 21:16:44.441 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:44', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-02-16 21:16:44.441 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-16 21:16:44', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-02-16 21:16:49.450 | INFO     | __main__:main:178 - {'message': 'I just tried game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:49', 'category': 'gaming', 'sentiment': 0.38, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-16 21:16:49.452 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:49', 'category': 'gaming', 'sentiment': 0.38, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-16 21:16:49.454 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:49', 'category': 'gaming', 'sentiment': 0.38, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-16 21:16:54.456 | INFO     | __main__:main:178 - {'message': 'I just shared a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 21:16:54', 'category': 'entertainment', 'sentiment': 0.93, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-16 21:16:54.459 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 21:16:54', 'category': 'entertainment', 'sentiment': 0.93, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-16 21:16:54.465 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-16 21:16:54', 'category': 'entertainment', 'sentiment': 0.93, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-16 21:16:59.471 | INFO     | __main__:main:178 - {'message': 'I just tried JavaScript! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:59', 'category': 'tech', 'sentiment': 0.53, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-16 21:16:59.471 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried JavaScript! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:59', 'category': 'tech', 'sentiment': 0.53, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-16 21:16:59.478 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried JavaScript! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:16:59', 'category': 'tech', 'sentiment': 0.53, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-16 21:17:04.483 | INFO     | __main__:main:178 - {'message': 'I just loved a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:17:04', 'category': 'humor', 'sentiment': 0.21, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 21:17:04.485 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:17:04', 'category': 'humor', 'sentiment': 0.21, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 21:17:04.489 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-16 21:17:04', 'category': 'humor', 'sentiment': 0.21, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-16 21:17:09.490 | INFO     | __main__:main:178 - {'message': 'I just saw a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:09', 'category': 'entertainment', 'sentiment': 0.93, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-02-16 21:17:09.494 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:09', 'category': 'entertainment', 'sentiment': 0.93, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-02-16 21:17:09.494 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:09', 'category': 'entertainment', 'sentiment': 0.93, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-02-16 21:17:14.502 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:14', 'category': 'other', 'sentiment': 1.0, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:17:14.502 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:14', 'category': 'other', 'sentiment': 1.0, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:17:14.502 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:14', 'category': 'other', 'sentiment': 1.0, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:17:19.513 | INFO     | __main__:main:178 - {'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:19', 'category': 'tech', 'sentiment': 0.63, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-16 21:17:19.513 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:19', 'category': 'tech', 'sentiment': 0.63, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-16 21:17:19.513 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:19', 'category': 'tech', 'sentiment': 0.63, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-16 21:17:24.525 | INFO     | __main__:main:178 - {'message': 'I just saw recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:24', 'category': 'food', 'sentiment': 0.16, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-16 21:17:24.528 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:24', 'category': 'food', 'sentiment': 0.16, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-16 21:17:24.532 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:24', 'category': 'food', 'sentiment': 0.16, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-16 21:17:29.536 | INFO     | __main__:main:178 - {'message': 'I just loved a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:29', 'category': 'other', 'sentiment': 0.75, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 21:17:29.536 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:29', 'category': 'other', 'sentiment': 0.75, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 21:17:29.547 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-16 21:17:29', 'category': 'other', 'sentiment': 0.75, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-16 21:17:34.550 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:34', 'category': 'other', 'sentiment': 0.12, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 21:17:34.550 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:34', 'category': 'other', 'sentiment': 0.12, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 21:17:34.556 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:34', 'category': 'other', 'sentiment': 0.12, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-16 21:17:39.562 | INFO     | __main__:main:178 - {'message': 'I just saw a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:39', 'category': 'other', 'sentiment': 0.29, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 21:17:39.565 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:39', 'category': 'other', 'sentiment': 0.29, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 21:17:39.565 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:39', 'category': 'other', 'sentiment': 0.29, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 21:17:44.575 | INFO     | __main__:main:178 - {'message': 'I just loved a movie! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:44', 'category': 'entertainment', 'sentiment': 0.84, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-02-16 21:17:44.575 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a movie! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:44', 'category': 'entertainment', 'sentiment': 0.84, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-02-16 21:17:44.579 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a movie! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:44', 'category': 'entertainment', 'sentiment': 0.84, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-02-16 21:17:49.582 | INFO     | __main__:main:178 - {'message': 'I just shared travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:49', 'category': 'travel', 'sentiment': 0.33, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-02-16 21:17:49.582 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:49', 'category': 'travel', 'sentiment': 0.33, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-02-16 21:17:49.588 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:49', 'category': 'travel', 'sentiment': 0.33, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-02-16 21:17:54.594 | INFO     | __main__:main:178 - {'message': 'I just saw a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:54', 'category': 'other', 'sentiment': 0.56, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 21:17:54.594 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:54', 'category': 'other', 'sentiment': 0.56, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 21:17:54.601 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:17:54', 'category': 'other', 'sentiment': 0.56, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-16 21:17:59.606 | INFO     | __main__:main:178 - {'message': 'I just found a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:59', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:17:59.607 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:59', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:17:59.613 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-16 21:17:59', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:18:04.618 | INFO     | __main__:main:178 - {'message': 'I just tried travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-16 21:18:04', 'category': 'travel', 'sentiment': 0.31, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-02-16 21:18:04.622 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-16 21:18:04', 'category': 'travel', 'sentiment': 0.31, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-02-16 21:18:04.622 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-16 21:18:04', 'category': 'travel', 'sentiment': 0.31, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-02-16 21:18:09.630 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:18:09', 'category': 'other', 'sentiment': 0.81, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:18:09.632 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:18:09', 'category': 'other', 'sentiment': 0.81, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:18:09.632 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a trick! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-16 21:18:09', 'category': 'other', 'sentiment': 0.81, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-16 21:18:14.642 | INFO     | __main__:main:178 - {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-16 21:18:14', 'category': 'tech', 'sentiment': 0.33, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-16 21:18:14.646 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-16 21:18:14', 'category': 'tech', 'sentiment': 0.33, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-16 21:18:14.646 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-16 21:18:14', 'category': 'tech', 'sentiment': 0.33, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-16 21:18:19.654 | INFO     | __main__:main:178 - {'message': 'I just tried Python! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:18:19', 'category': 'tech', 'sentiment': 0.05, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-02-16 21:18:19.656 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried Python! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-16 21:18:19', 'category': 'tech', 'sentiment': 0.05, 'keyword_mentioned': 'Python', 'message_length': 36}
